y,pred,absolute_error,relative_error
536.539978027,531.104187012,543.579101562,0.0101311951876
518.030029297,524.813903809,-678.387451172,-0.0130955232307
521.309997559,516.473205566,483.679199219,0.00927814934403
428.959991455,433.377258301,-441.72668457,-0.0102976197377
514.520019531,520.812438965,-629.241943359,-0.0122296884656
476.75,469.714355469,703.564453125,0.0147575130686
509.089996338,528.126708984,-1903.67126465,-0.0373936109245
411.489990234,426.855133057,-1536.51428223,-0.0373402573168
412.260009766,416.245788574,-398.577880859,-0.00966811925173
500.980010986,499.052947998,192.706298828,0.0038465866819
444.470001221,454.441619873,-997.161865234,-0.0224348511547
594.039978027,588.926452637,511.352539062,0.00860804971308
471.980010986,471.679046631,30.0964355469,0.0006376633537
448.350006104,446.886016846,146.398925781,0.00326528213918
543.429992676,537.456542969,597.344970703,0.0109921237454
420.429992676,428.221832275,-779.183959961,-0.0185330249369
413.890014648,408.905212402,498.480224609,0.0120437843725
430.350006104,423.310638428,703.936767578,0.0163573082536
416.910003662,418.163269043,-125.326538086,-0.00300608132966
533.130004883,518.843811035,1428.61938477,0.0267968289554
516.109985352,514.878723145,123.126220703,0.00238565867767
468.279998779,458.802886963,947.711181641,0.0202381312847
524.140014648,518.835571289,530.444335938,0.0101202791557
399.059997559,402.650604248,-359.060668945,-0.00899766106158
527.909973145,512.59942627,1531.0546875,0.0290021933615
437.029998779,448.725921631,-1169.59228516,-0.0267622880638
425.579986572,435.464904785,-988.491821289,-0.0232269335538
481.519989014,474.289154053,723.083496094,0.0150166871026
539.570007324,547.248901367,-767.889404297,-0.0142315067351
479.809997559,483.317962646,-350.796508789,-0.00731115462258
461.390014648,457.56338501,382.662963867,0.00829369854182
501.739990234,508.240325928,-650.033569336,-0.012955586426
423.049987793,417.162078857,588.790893555,0.0139177618548
406.350006104,412.619903564,-626.989746094,-0.0154297957197
518.140014648,520.357055664,-221.704101562,-0.00427884561941
525.979980469,525.64831543,33.1665039062,0.000630565918982
390.739990234,393.737823486,-299.783325195,-0.00767219439149
422.790008545,413.806427002,898.358154297,0.0212483294308
530.989990234,524.135864258,685.412597656,0.0129082016647
412.549987793,427.193328857,-1464.33410645,-0.0354947075248
523.929992676,528.822143555,-489.215087891,-0.00933741312474
548.890014648,544.002197266,488.781738281,0.00890491250902
545.280029297,521.504455566,2377.55737305,0.0436025038362
445.429992676,437.912567139,751.742553711,0.016876783222
437.140014648,467.306732178,-3016.671875,-0.0690092816949
527.599975586,521.039733887,656.024169922,0.01243412029
487.619995117,491.080963135,-346.096801758,-0.00709767453372
455.019989014,455.504241943,-48.4252929688,-0.00106424535625
438.200012207,432.690612793,550.939941406,0.012572796084
501.869995117,496.636505127,523.348999023,0.0104279797524
466.010009766,465.864746094,14.5263671875,0.000311717914883
427.119995117,429.6612854,-254.12902832,-0.00594982737675
433.529998779,434.655609131,-112.561035156,-0.00259638391435
520.450012207,501.977630615,1847.23815918,0.0354930944741
451.399993896,452.450408936,-105.041503906,-0.00232701608911
551.390014648,556.930236816,-554.022216797,-0.010047737509
461.579986572,469.913665771,-833.367919922,-0.0180546808988
425.649993896,418.655181885,699.481201172,0.0164332482964
468.089996338,477.341339111,-925.134277344,-0.0197640266269
431.820007324,443.352264404,-1153.22570801,-0.0267061665654
442.359985352,430.153747559,1220.6237793,0.0275934487581
570.020019531,572.739929199,-271.990966797,-0.00477160373703
417.450012207,431.468933105,-1401.89208984,-0.0335822738707
468.339996338,467.351409912,98.8586425781,0.002110830741
468.910003662,465.96975708,294.024658203,0.00627038581297
496.429992676,499.857696533,-342.770385742,-0.00690470729023
473.019989014,477.401580811,-438.159179688,-0.00926301628351
438.660003662,444.009246826,-534.924316406,-0.0121945086867
458.459991455,465.977325439,-751.733398438,-0.0163969248533
529.520019531,526.917541504,260.247802734,0.00491478666663
466.720001221,452.68270874,1403.72924805,0.030076475814
459.589996338,460.829376221,-123.937988281,-0.0026967076119
421.089996338,428.101318359,-701.132202148,-0.0166504122317
515.5,522.432189941,-693.218994141,-0.0134475072846
432.510009766,439.447540283,-693.753051758,-0.016040161252
520.41998291,521.993103027,-157.312011719,-0.00302278972231
514.5,503.8934021,1060.65979004,0.020615350455
453.119995117,434.192230225,1892.77648926,0.0417720787227
445.0,451.130889893,-613.088989258,-0.0137772802263
507.209991455,504.525299072,268.469238281,0.0052930591628
498.320007324,485.445281982,1287.47253418,0.0258362609893
431.799987793,426.154663086,564.532470703,0.0130739342421
585.210021973,576.429992676,878.002929688,0.015003210865
506.559997559,510.688079834,-412.808227539,-0.00814924668521
477.790008545,500.050628662,-2226.06201172,-0.0465908013284
476.640014648,470.993591309,564.642333984,0.0118463058025
475.130004883,513.741577148,-3861.15722656,-0.0812652781606
463.589996338,469.216003418,-562.600708008,-0.0121357385069
512.83001709,515.524902344,-269.488525391,-0.00525492895395
421.109985352,421.104034424,0.595092773438,1.41315285873e-05
476.559997559,489.030487061,-1247.0489502,-0.0261677224189
435.220001221,447.196624756,-1197.66235352,-0.027518549934
441.350006104,438.001281738,334.872436523,0.00758745754138
423.75,435.27734375,-1152.734375,-0.0272031705827
528.619995117,529.384521484,-76.4526367188,-0.00144626840483
509.850006104,502.734344482,711.566162109,0.0139563819394
433.0,435.898925781,-289.892578125,-0.0066949785687
567.25,585.38848877,-1813.84887695,-0.0319761820138
511.269989014,519.942199707,-867.221069336,-0.0169620960951
509.809997559,516.475463867,-666.546630859,-0.0130744129419
482.920013428,482.831359863,8.86535644531,0.000183578158612
496.570007324,504.358123779,-778.811645508,-0.0156838241965
411.540008545,423.333435059,-1179.34265137,-0.02865681611
508.220001221,505.820159912,239.984130859,0.00472205225378
525.099975586,525.968383789,-86.8408203125,-0.00165379594546
445.010009766,446.849578857,-183.95690918,-0.00413377024233
487.559997559,486.81427002,74.5727539062,0.00152950931806
498.489990234,504.079071045,-558.908081055,-0.0112120220438
427.950012207,443.319610596,-1536.95983887,-0.0359144695103
485.290008545,476.305206299,898.480224609,0.0185142941773
500.890014648,503.215789795,-232.577514648,-0.00464328518137
511.589996338,515.953857422,-436.386108398,-0.00852999649942
466.579986572,459.077056885,750.29296875,0.0160806942731
567.349975586,568.741760254,-139.178466797,-0.00245313253254
546.960021973,545.121459961,183.856201172,0.00336141930893
444.390014648,449.359832764,-496.981811523,-0.011183460243
493.700012207,490.493286133,320.672607422,0.00649529276416
429.0,433.990844727,-499.084472656,-0.0116336708888
516.640014648,505.161834717,1147.81799316,0.0222169775516
476.230010986,476.7890625,-55.9051513672,-0.00117391068488
528.020019531,520.245727539,777.429199219,0.0147234797478
439.910003662,447.221954346,-731.195068359,-0.0166214685887
550.41998291,552.008911133,-158.892822266,-0.00288675609045
549.299987793,528.672302246,2062.76855469,0.0375526770949
428.359985352,446.47265625,-1811.26708984,-0.0422837585211
430.380004883,434.087493896,-370.748901367,-0.00861445441842
517.700012207,508.536529541,916.348266602,0.0177003722638
415.260009766,431.880218506,-1662.02087402,-0.0400236211717
520.969970703,527.156311035,-618.634033203,-0.0118746580556
498.170013428,491.643585205,652.642822266,0.0131008047611
434.709991455,435.058044434,-34.8052978516,-0.000800655572675
458.649993896,454.694091797,395.590209961,0.00862510036677
482.609985352,486.131011963,-352.102661133,-0.00729580130428
455.630004883,466.582427979,-1095.24230957,-0.0240379758179
451.769989014,445.603210449,616.677856445,0.013650261797
464.0,472.393341064,-839.334106445,-0.0180890969932
407.170013428,413.08493042,-591.491699219,-0.01452689711
430.839996338,431.911529541,-107.153320312,-0.00248707924038
468.799987793,476.764434814,-796.444702148,-0.0169890094548
437.660003662,441.199768066,-353.97644043,-0.00808793213218
437.559997559,431.862060547,569.793701172,0.0130220698193
463.100006104,468.466949463,-536.694335938,-0.0115891667083
384.649993896,399.280548096,-1463.05541992,-0.03803601861
520.840026855,526.119506836,-527.947998047,-0.01013647113
417.290008545,430.069824219,-1277.98156738,-0.0306257400662
497.660003662,499.529998779,-186.999511719,-0.00375757575966
486.779998779,486.595001221,18.4997558594,0.000380043464247
432.809997559,430.792022705,201.797485352,0.00466249603778
474.239990234,458.78729248,1545.26977539,0.032584130764
447.899993896,451.836395264,-393.640136719,-0.008788571693
415.890014648,416.454986572,-56.4971923828,-0.00135846470948
514.109985352,524.768249512,-1065.82641602,-0.0207314863801
500.190002441,507.436737061,-724.673461914,-0.0144879641011
449.920013428,457.45791626,-753.790283203,-0.0167538728565
476.910003662,471.627166748,528.283691406,0.0110772196203
525.33001709,527.810913086,-248.089599609,-0.00472254771739
567.960021973,565.749084473,221.09375,0.00389276957139
510.859985352,492.751281738,1810.87036133,0.0354474894702
450.5,439.562469482,1093.75305176,0.024278646335
465.899993896,447.585510254,1831.44836426,0.0393099039793
402.670013428,400.993896484,167.611694336,0.00416250759736
417.820007324,417.700195312,11.9812011719,0.000286755093839
427.0,438.463775635,-1146.37756348,-0.026847248897
506.660003662,504.574127197,208.587646484,0.00411691563204
546.739990234,537.702270508,903.771972656,0.0165301971138
502.029998779,499.904785156,212.521362305,0.00423324014992
437.869995117,451.14743042,-1327.74353027,-0.03032277897
448.760009766,445.695037842,306.497192383,0.00682986853644
458.5,461.762878418,-326.287841797,-0.00711641972885
440.309997559,436.243621826,406.637573242,0.00923525635153
555.260009766,567.258483887,-1199.84741211,-0.0216087494045
421.239990234,432.450042725,-1121.00524902,-0.0266120322049
506.109985352,493.887145996,1222.28393555,0.0241505596787
461.790008545,460.258453369,153.155517578,0.00331656192429
489.609985352,483.378814697,623.11706543,0.0127268042415
491.709991455,479.231506348,1247.84851074,0.0253777336329
442.529998779,438.947265625,358.27331543,0.00809602346271
489.920013428,490.8387146,-91.8701171875,-0.00187520647887
449.220001221,450.5418396,-132.183837891,-0.0029425190296
515.33001709,541.156433105,-2582.64160156,-0.0501162670553
479.399993896,469.653594971,974.639892578,0.0203304104507
438.179992676,445.634735107,-745.474243164,-0.0170129686594
513.190002441,503.401580811,978.842163086,0.0190736800432
437.980010986,447.613800049,-963.37890625,-0.0219959560782
478.940002441,479.485015869,-54.5013427734,-0.00113795767538
486.940002441,502.201721191,-1526.171875,-0.0313420929015
458.059997559,463.426116943,-536.611938477,-0.0117148831487
511.679992676,514.615783691,-293.579101562,-0.00573755288497
533.0,533.72088623,-72.0886230469,-0.00135250703897
498.170013428,490.123077393,804.693603516,0.0161529909819
503.899993896,495.340545654,855.944824219,0.0169864036143
418.600006104,419.884429932,-128.442382812,-0.00306837982498
454.399993896,451.165618896,323.4375,0.00711790286005
452.940002441,461.861663818,-892.166137695,-0.0196972247213
507.600006104,509.415740967,-181.573486328,-0.00357709778473
480.630004883,471.491271973,913.873291016,0.0190140698105
445.380004883,449.307403564,-392.739868164,-0.00881808530539
431.459991455,427.176849365,428.314208984,0.00992709025741
456.630004883,459.141448975,-251.14440918,-0.00549995433539
477.260009766,471.414398193,584.561157227,0.0122482748702
474.369995117,474.178192139,19.1802978516,0.000404332007747
487.970001221,496.862091064,-889.208984375,-0.0182226151228
480.239990234,469.720733643,1051.92565918,0.0219041667879
444.910003662,451.630584717,-672.058105469,-0.0151054840535
478.290008545,473.500488281,478.952026367,0.0100138410926
460.0,455.599517822,440.048217773,0.00956626515836
537.549987793,549.873962402,-1232.39746094,-0.0229261927307
509.739990234,503.945220947,579.476928711,0.0113680884242
454.359985352,455.712646484,-135.266113281,-0.00297706923448
561.340026855,568.320129395,-698.010253906,-0.0124347135425
419.279998779,427.82333374,-854.333496094,-0.0203762035817
564.940002441,552.902099609,1203.7902832,0.0213082861155
410.839996338,424.532012939,-1369.20166016,-0.033326882869
474.329986572,466.164642334,816.534423828,0.0172144807875
605.849975586,595.346618652,1050.33569336,0.0173365641385
496.609985352,482.84487915,1376.51062012,0.027718141675
438.399993896,443.171936035,-477.194213867,-0.0108849043027
496.690002441,503.365325928,-667.532348633,-0.0134396171197
441.670013428,445.482940674,-381.292724609,-0.00863297749311
469.640014648,471.514221191,-187.420654297,-0.00399073027074
433.890014648,439.727172852,-583.715820312,-0.0134530821815
490.489990234,499.31362915,-882.363891602,-0.0179894380271
455.299987793,466.061187744,-1076.11999512,-0.0236354060471
463.600006104,472.199615479,-859.9609375,-0.0185496322811
410.640014648,418.859893799,-821.987915039,-0.0200172383338
495.839996338,502.256774902,-641.677856445,-0.0129412282258
480.109985352,459.6902771,2041.9708252,0.0425313152373
473.459991455,468.864227295,459.576416016,0.00970676355064
411.380004883,416.450469971,-507.046508789,-0.0123255020007
388.75,390.264678955,-151.467895508,-0.00389628019184
563.840026855,571.202453613,-736.242675781,-0.0130576519296
502.5,496.738037109,576.196289062,0.0114665925503
488.420013428,479.028106689,939.190673828,0.0192291606218
507.809997559,502.321838379,548.815917969,0.0108075048774
428.459991455,432.552764893,-409.27734375,-0.00955228880048
473.760009766,455.14944458,1861.05651855,0.0392826832831
446.899993896,446.320465088,57.9528808594,0.00129677518271
444.209991455,443.362121582,84.7869873047,0.00190871406812
425.140014648,432.670928955,-753.091430664,-0.0177139621228
500.820007324,509.659576416,-883.95690918,-0.0176501907408
536.299987793,541.128417969,-482.843017578,-0.00900322664529
442.5,447.149871826,-464.987182617,-0.0105081852525
427.510009766,440.321258545,-1281.12487793,-0.0299671310931
430.019989014,435.497589111,-547.760009766,-0.0127380127087
523.469970703,531.906799316,-843.682861328,-0.0161171201617
479.619995117,485.600280762,-598.028564453,-0.0124687999487
398.940002441,406.653442383,-771.343994141,-0.0193348377943
495.779998779,485.999664307,978.033447266,0.0197271667421
425.989990234,436.85256958,-1086.25793457,-0.025499612093
443.290008545,435.195953369,809.405517578,0.0182590521872
532.820007324,528.195251465,462.475585938,0.00867977179587
431.239990234,434.385894775,-314.590454102,-0.0072950203903
438.239990234,440.6065979,-236.660766602,-0.0054002548568
487.440002441,471.501342773,1593.8659668,0.0326987095177
417.670013428,426.370758057,-870.074462891,-0.020831624046
403.679992676,411.986816406,-830.682373047,-0.0205777436495
430.209991455,434.742950439,-453.295898438,-0.0105366194621
505.220001221,494.333007812,1088.69934082,0.0215490143746
433.369995117,426.559539795,681.045532227,0.0157151054591
515.380004883,512.787353516,259.265136719,0.00503056263551
389.369995117,402.007781982,-1263.77868652,-0.0324570126832
568.890014648,567.510437012,137.957763672,0.0024250340648
411.059997559,414.896972656,-383.697509766,-0.00933434348553
530.0,528.103515625,189.6484375,0.00357827241533
497.950012207,496.092163086,185.784912109,0.00373099534772
399.230010986,405.647979736,-641.796875,-0.0160758681595
472.829986572,460.836273193,1199.37133789,0.0253658052534
557.309997559,551.67401123,563.598632812,0.0101128388196
484.899993896,490.556060791,-565.606689453,-0.0116643989459
512.150024414,497.2237854,1492.62390137,0.0291442703456
478.779998779,473.489532471,529.046630859,0.0110498899594
575.109985352,584.625061035,-951.507568359,-0.0165447928011
542.479980469,557.029602051,-1454.9621582,-0.0268205683678
405.209991455,405.594573975,-38.4582519531,-0.000949094363023
509.899993896,511.385345459,-148.53515625,-0.00291302520782
529.780029297,521.954772949,782.525634766,0.0147707648575
448.390014648,455.88961792,-749.960327148,-0.0167256258428
483.829986572,485.452178955,-162.219238281,-0.00335281481966
435.399993896,434.490112305,90.9881591797,0.00208976026624
500.670013428,481.390228271,1927.97851562,0.0385079681873
471.429992676,484.668121338,-1323.81286621,-0.0280807949603
444.440002441,450.064086914,-562.408447266,-0.0126543166116
575.979980469,578.443054199,-246.307373047,-0.0042763184756
445.440002441,426.670440674,1876.95617676,0.0421371273696
505.070007324,508.193817139,-312.380981445,-0.00618490483612
459.950012207,439.243011475,2070.70019531,0.0450201109052
457.720001221,458.727783203,-100.778198242,-0.00220174342394
483.779998779,479.669830322,411.016845703,0.00849594548345
425.760009766,425.508087158,25.1922607422,0.000591700954828
412.079986572,425.525421143,-1344.54345703,-0.0326282158494
532.869995117,537.202026367,-433.203125,-0.00812962092459
469.880004883,468.975494385,90.4510498047,0.00192498182878
377.160003662,380.13772583,-297.772216797,-0.00789511669427
414.559997559,423.158660889,-859.866333008,-0.0207416620106
486.390014648,499.874633789,-1348.46191406,-0.0277238823473
469.890014648,474.895904541,-500.588989258,-0.0106533225626
451.880004883,449.473846436,240.615844727,0.00532477302477
446.940002441,431.363800049,1557.62023926,0.0348507687449
413.519989014,418.408477783,-488.848876953,-0.0118216508999
539.070007324,518.355773926,2071.42333984,0.0384258702397
437.329986572,433.198822021,413.116455078,0.00944633223116
398.369995117,412.686676025,-1431.66809082,-0.0359381511807
430.230010986,431.334625244,-110.461425781,-0.00256749708205
475.420013428,473.517730713,190.228271484,0.00400126772001
423.279998779,421.736785889,154.321289062,0.00364584405906
447.170013428,454.913604736,-774.359130859,-0.0173168834299
399.130004883,399.025909424,10.4095458984,0.000260805885773
430.149993896,445.405334473,-1525.53405762,-0.0354651659727
503.970001221,492.130218506,1183.97827148,0.0234930310398
490.760009766,491.451202393,-69.1192626953,-0.00140841270331
432.470001221,443.22845459,-1075.84533691,-0.0248767621815
499.899993896,503.945800781,-404.580688477,-0.00809323228896
450.260009766,460.977325439,-1071.73156738,-0.0238025039434
423.75,434.680267334,-1093.0267334,-0.0257941409945
507.130004883,508.078033447,-94.8028564453,-0.00186939944979
459.170013428,455.898010254,327.200317383,0.00712590757757
452.529998779,453.70993042,-117.993164062,-0.00260741077363
525.390014648,523.423156738,196.685791016,0.00374361500144
450.799987793,445.974639893,482.534790039,0.0107039660215
478.809997559,477.30657959,150.341796875,0.00313990516588
438.130004883,439.226104736,-109.609985352,-0.00250176852569
487.75,500.958496094,-1320.84960938,-0.0270804632455
505.950012207,511.11819458,-516.818237305,-0.010214808397
436.399993896,446.063964844,-966.397094727,-0.0221447553486
564.799987793,544.198425293,2060.15625,0.0364758558571
530.679992676,513.150939941,1752.90527344,0.0330313034356
482.649993896,479.086090088,356.390380859,0.00738403387368
534.33001709,534.468994141,-13.8977050781,-0.000260095897829
411.910003662,409.024414062,288.558959961,0.00700538838282
408.559997559,426.694671631,-1813.46740723,-0.0443868078291
423.260009766,424.480712891,-122.0703125,-0.00288405013271
441.040008545,442.489929199,-144.99206543,-0.00328750372864
518.109985352,529.472290039,-1136.23046875,-0.0219302941114
455.510009766,467.970855713,-1246.08459473,-0.0273558106273
518.159973145,526.271362305,-811.138916016,-0.0156542174518
447.070007324,452.432189941,-536.218261719,-0.0119940554723
420.5,427.656402588,-715.640258789,-0.0170187931508
475.730010986,464.023681641,1170.63293457,0.0246070865542
565.280029297,542.239807129,2304.0222168,0.0407589524984
491.510009766,483.530853271,797.915649414,0.0162339657545
442.140014648,447.649047852,-550.903320312,-0.0124599291012
486.579986572,481.461883545,511.810302734,0.0105185238644
469.470001221,452.811431885,1665.85693359,0.035483777523
487.040008545,469.809417725,1723.05908203,0.0353781841695
486.75,473.3777771,1337.22229004,0.0274724662304
514.989990234,512.311218262,267.877197266,0.00520160002634
452.679992676,451.64932251,103.067016602,0.00227681850083
427.970001221,428.2215271,-25.1525878906,-0.000587718503084
483.670013428,479.715179443,395.483398438,0.00817671976984
428.190002441,429.603485107,-141.348266602,-0.00330106425099
446.920013428,452.903289795,-598.327636719,-0.0133878011256
411.239990234,421.784881592,-1054.48913574,-0.0256416965276
466.070007324,471.924285889,-585.427856445,-0.0125609422103
436.929992676,424.205841064,1272.41516113,0.0291217174381
483.640014648,476.424743652,721.527099609,0.0149186812341
446.959991455,447.299194336,-33.9202880859,-0.000758911075536
396.190002441,403.061065674,-687.106323242,-0.0173428487033
431.260009766,422.790802002,846.920776367,0.0196382869035
502.929992676,506.962310791,-403.231811523,-0.00801765266806
548.059997559,555.17364502,-711.364746094,-0.0129796871915
454.339996338,455.386322021,-104.632568359,-0.00230295746587
480.070007324,466.515106201,1355.4901123,0.0282352585346
456.609985352,459.579986572,-297.00012207,-0.00650445977226
444.029998779,442.907012939,112.298583984,0.00252907653339
491.170013428,494.289367676,-311.935424805,-0.00635086465627
455.200012207,454.753967285,44.6044921875,0.000979887787253
466.570007324,470.584259033,-401.425170898,-0.00860374979675
449.869995117,446.637420654,323.257446289,0.00718557462096
425.899993896,437.320251465,-1142.02575684,-0.026814410463
466.529998779,463.68560791,284.439086914,0.00609690882266
448.339996338,458.853149414,-1051.31530762,-0.0234490633011
459.029998779,451.742797852,728.720092773,0.0158752165735
498.260009766,490.85345459,740.655517578,0.0148648396134
445.010009766,443.786468506,122.354125977,0.00274946913123
453.890014648,441.577423096,1231.25915527,0.0271268170327
455.459991455,462.558441162,-709.844970703,-0.0155852325261
480.779998779,480.796081543,-1.60827636719,-3.34514006681e-05
463.519989014,464.784057617,-126.406860352,-0.00272710691206
421.519989014,419.756835938,176.315307617,0.00418284581974
529.880004883,530.981079102,-110.107421875,-0.00207796902396
413.049987793,422.2159729,-916.598510742,-0.0221909824759
513.700012207,519.125488281,-542.547607422,-0.0105615649372
452.910003662,461.40725708,-849.725341797,-0.0187614616007
464.359985352,462.608428955,175.155639648,0.0037719795946
497.839996338,494.847808838,299.21875,0.00601033959538
517.520019531,516.186584473,133.343505859,0.00257658632472
481.369995117,487.716186523,-634.619140625,-0.0131836039945
400.779998779,412.115478516,-1133.54797363,-0.0282835457474
488.260009766,470.946746826,1731.32629395,0.0354591049254
515.770019531,511.71383667,405.618286133,0.00786432437599
497.190002441,494.048126221,314.18762207,0.00631926674396
423.420013428,432.305541992,-888.552856445,-0.0209851413965
422.279998779,427.008575439,-472.857666016,-0.0111977281049
547.469970703,553.497192383,-602.722167969,-0.0110092274845
528.359985352,508.476745605,1988.32397461,0.0376319922507
532.590026855,530.020812988,256.921386719,0.00482399901375
469.660003662,471.016876221,-135.687255859,-0.00288905273192
540.599975586,530.700805664,989.916992188,0.0183114502579
449.779998779,467.296234131,-1751.62353516,-0.0389440059662
418.75,414.672637939,407.736206055,0.00973698403686
409.869995117,415.990692139,-612.069702148,-0.0149332648143
463.730010986,464.352264404,-62.2253417969,-0.0013418442104
442.450012207,433.343322754,910.668945312,0.0205824151635
502.049987793,509.600036621,-755.004882812,-0.015038440004
495.980010986,500.92288208,-494.287109375,-0.00996586773545
510.709991455,494.968048096,1574.19433594,0.0308236442506
442.700012207,446.977905273,-427.789306641,-0.00966318696737
384.910003662,398.441741943,-1353.17382812,-0.0351555906236
442.149993896,439.991912842,215.808105469,0.00488088000566
440.440002441,441.85647583,-141.647338867,-0.00321604171768
522.460021973,520.55267334,190.734863281,0.00365070742555
513.349975586,516.911743164,-356.176757812,-0.00693828333169
479.959991455,480.725006104,-76.5014648438,-0.00159391341731
480.279998779,468.238983154,1204.1015625,0.025070823729
427.730010986,427.622894287,10.7116699219,0.00025043063215
415.130004883,413.544219971,158.578491211,0.00381997181103
431.989990234,427.581878662,440.811157227,0.0102041987702
421.279998779,410.98815918,1029.18395996,0.0244299266487
427.730010986,436.68850708,-895.849609375,-0.0209442768246
510.0,499.929931641,1007.00683594,0.0197452325374
382.790008545,393.240966797,-1045.0958252,-0.0273020658642
512.099975586,520.034851074,-793.487548828,-0.015494777821
497.059997559,488.864471436,819.552612305,0.0164880026132
408.25,413.79776001,-554.776000977,-0.0135891241953
499.529998779,496.327209473,320.278930664,0.00641160551459
456.700012207,452.808746338,389.126586914,0.00852039828897
484.630004883,488.558319092,-392.831420898,-0.0081058004871
495.959991455,498.332763672,-237.27722168,-0.00478420080617
478.029998779,480.381439209,-235.144042969,-0.00491902278736
525.320007324,521.000854492,431.915283203,0.00822194572538
498.0,496.74911499,125.088500977,0.00251181726344
491.559997559,496.669647217,-510.96496582,-0.0103947632015
440.329986572,443.504394531,-317.440795898,-0.00720915710554
518.440002441,519.453125,-101.312255859,-0.0019541750662
438.510009766,435.57711792,293.28918457,0.00668831216171
411.760009766,424.71572876,-1295.57189941,-0.0314642488956
429.309997559,442.655548096,-1334.55505371,-0.0310860462487
546.190002441,534.507202148,1168.2800293,0.0213896259665
417.429992676,417.312896729,11.7095947266,0.000280516367638
476.820007324,472.34564209,447.436523438,0.00938376132399
415.769989014,426.309448242,-1053.94592285,-0.0253492537886
425.709991455,433.773468018,-806.34765625,-0.0189412441105
438.170013428,444.838378906,-666.836547852,-0.0152186714113
415.950012207,416.855926514,-90.5914306641,-0.00217794021592
432.200012207,440.119689941,-791.967773438,-0.0183241032064
415.100006104,418.661865234,-356.185913086,-0.00858072564006
503.279998779,504.938232422,-165.823364258,-0.00329485302791
447.119995117,461.26675415,-1414.67590332,-0.0316397361457
477.799987793,462.712890625,1508.7097168,0.031576178968
460.429992676,456.282592773,414.739990234,0.00900766626
416.510009766,436.647155762,-2013.71459961,-0.0483473278582
443.299987793,443.654022217,-35.4034423828,-0.000798633962404
589.390014648,577.65045166,1173.95629883,0.0199181567878
405.920013428,420.189971924,-1426.99584961,-0.035154607147
462.920013428,471.936676025,-901.666259766,-0.0194777976722
480.109985352,471.74786377,836.212158203,0.0174170956016
552.41998291,543.258422852,916.156005859,0.0165844112635
469.079986572,465.165405273,391.458129883,0.00834523234516
457.739990234,457.088195801,65.1794433594,0.00142394029535
448.640014648,452.666168213,-402.615356445,-0.00897412933409
463.119995117,457.455627441,566.436767578,0.0122308852151
410.820007324,422.460235596,-1164.02282715,-0.0283341314644
443.470001221,435.185577393,828.442382812,0.0186809115112
478.760009766,470.994720459,776.528930664,0.016219586134
418.989990234,430.005859375,-1101.58691406,-0.0262914858758
525.099975586,516.516845703,858.312988281,0.016345705837
402.320007324,412.39743042,-1007.74230957,-0.0250482764095
615.739990234,608.043640137,769.635009766,0.0124993510544
509.269989014,501.20123291,806.875610352,0.0158437695354
525.890014648,526.975830078,-108.581542969,-0.00206471956335
492.859985352,502.212432861,-935.244750977,-0.0189758706838
451.049987793,455.757354736,-470.736694336,-0.0104364641011
558.640014648,555.73840332,290.161132812,0.00519406283274
455.160003662,459.246459961,-408.645629883,-0.00897806510329
426.739990234,428.194061279,-145.407104492,-0.00340739334933
396.790008545,402.678039551,-588.803100586,-0.0148391611874
414.579986572,409.995635986,458.435058594,0.0110578192398
527.179992676,515.199401855,1198.05908203,0.0227258075029
453.160003662,448.308624268,485.137939453,0.0107056656852
559.16998291,547.326599121,1184.33837891,0.0211802925915
484.970001221,475.489044189,948.095703125,0.019549574703
497.040008545,486.042205811,1099.78027344,0.0221265945584
450.720001221,454.141571045,-342.156982422,-0.0075913425535
526.140014648,527.583557129,-144.354248047,-0.00274364696816
446.670013428,455.17098999,-850.09765625,-0.0190318953246
494.559997559,498.750030518,-419.003295898,-0.00847224425524
441.75,443.986297607,-223.629760742,-0.00506236031651
418.25,428.688415527,-1043.84155273,-0.0249573588371
600.559997559,590.948547363,961.145019531,0.0160041470081
399.609985352,402.318756104,-270.877075195,-0.00677853636444
451.910003662,447.578887939,433.111572266,0.00958402268589
542.489990234,546.258544922,-376.85546875,-0.00694677280262
424.950012207,427.775268555,-282.525634766,-0.00664844410494
475.540008545,476.273254395,-73.3245849609,-0.00154192256741
405.640014648,408.470336914,-283.032226562,-0.00697742355987
604.210021973,602.152038574,205.798339844,0.00340607296675
546.679992676,539.365966797,731.402587891,0.0133789898828
442.839996338,435.8800354,695.99609375,0.0157166495919
474.109985352,461.25692749,1285.30578613,0.0271098650992
421.970001221,427.673675537,-570.367431641,-0.013516777195
430.179992676,430.734191895,-55.419921875,-0.00128829607274
432.700012207,434.954650879,-225.463867188,-0.00521062780172
445.540008545,443.616088867,192.391967773,0.00431817490608
440.459991455,443.55557251,-309.558105469,-0.00702806422487
498.549987793,485.519744873,1303.02429199,0.0261362809688
424.720001221,434.498382568,-977.838134766,-0.0230231247842
430.170013428,427.42956543,274.044799805,0.00637061614543
419.220001221,422.19934082,-297.933959961,-0.00710686435923
490.100006104,482.802856445,729.71496582,0.0148891033605
415.600006104,420.636169434,-503.616333008,-0.0121178133413
434.329986572,433.063995361,126.599121094,0.00291481427848
564.909973145,561.578735352,333.123779297,0.0058969357051
540.25,548.693725586,-844.372558594,-0.0156292933971
